Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,DaysSinceEnrolled,YearsSinceEnrolled,Age,MntTotal,MntRegularProds,Children,HasChildren,AcceptedCmpTotal,HasAcceptedCmp,NumTotalPurchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Partner,Marital_Status_Single,AgeGroup_18-30,AgeGroup_31-45,AgeGroup_46-60,AgeGroup_61+
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,155,0,46,306,297,1,1,1,1,12,0,0,1,0,0,1,0,0,0,1,0
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,414,1,60,976,923,0,0,0,0,13,0,0,1,0,0,1,0,0,0,1,0
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,296,0,43,1028,952,1,1,0,0,24,0,0,0,0,1,1,0,0,1,0,0
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,144,0,28,70,64,1,1,0,0,6,0,0,1,0,0,1,0,1,0,0,0
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,467,1,55,46,41,0,0,0,0,4,0,0,1,0,0,1,0,0,0,1,0
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,276,0,34,51,32,1,1,1,1,4,0,0,0,1,0,1,0,0,1,0,0
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,70,0,54,1263,1235,0,0,0,0,21,1,0,0,0,0,1,0,0,0,1,0
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,596,1,44,1490,1383,1,1,1,1,20,0,0,1,0,0,0,1,0,1,0,0
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,623,1,43,1564,1549,0,0,0,0,23,0,0,0,1,0,1,0,0,1,0,0
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,676,1,47,1815,1682,1,1,2,1,15,0,0,1,0,0,1,0,0,0,1,0
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,520,1,51,1198,1024,1,1,0,0,25,0,0,0,0,1,0,1,0,0,1,0
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,674,1,46,416,279,1,1,2,1,16,0,0,1,0,0,0,1,0,0,1,0
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,498,1,24,85,67,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,394,1,33,47,40,1,1,0,0,6,0,0,0,0,1,0,1,0,1,0,0
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,494,1,38,137,119,0,0,0,0,7,0,0,1,0,0,0,1,0,1,0,0
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,550,1,49,21,19,2,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,7,0,37,70,47,1,1,0,0,5,1,0,0,0,0,0,1,0,1,0,0
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,161,0,42,909,724,1,1,0,0,20,1,0,0,0,0,1,0,0,1,0,0
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,617,1,58,1676,1649,0,0,4,1,22,0,0,1,0,0,0,1,0,0,1,0
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,271,0,71,1735,1702,0,0,1,1,25,0,0,0,1,0,0,1,0,0,0,1
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,537,1,55,1191,1169,2,1,0,0,27,0,0,1,0,0,0,1,0,0,1,0
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,297,0,37,24,19,1,1,0,0,4,0,0,0,1,0,1,0,0,1,0,0
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,583,1,45,1182,1148,1,1,2,1,17,0,0,0,0,1,1,0,0,1,0,0
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,371,1,44,1280,1253,0,0,0,0,13,0,0,1,0,0,1,0,0,1,0,0
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,593,1,57,1336,1228,0,0,0,0,18,0,0,1,0,0,0,1,0,0,1,0
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,377,1,49,749,658,2,1,0,0,19,0,0,0,1,0,1,0,0,0,1,0
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,221,0,40,91,90,2,1,0,0,6,0,0,0,0,1,1,0,0,1,0,0
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,274,0,67,414,345,1,1,0,0,13,0,0,0,0,1,1,0,0,0,0,1
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,173,0,32,44,36,1,1,0,0,6,0,0,0,1,0,1,0,0,1,0,0
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,89,0,46,63,45,2,1,0,0,6,0,0,0,1,0,1,0,0,0,1,0
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,447,1,63,901,801,1,1,0,0,21,0,0,1,0,0,1,0,0,0,0,1
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,661,1,39,38,35,2,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,476,1,58,455,447,1,1,0,0,15,0,0,0,0,1,0,1,0,0,1,0
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,587,1,65,775,775,1,1,0,0,21,0,0,0,0,1,0,1,0,0,0,1
34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,98,0,55,15,14,1,1,0,0,3,0,0,0,1,0,1,0,0,0,1,0
25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,302,0,41,38,34,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,143,0,30,1512,1400,0,0,3,1,21,0,0,0,0,1,1,0,1,0,0,0
28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,531,1,64,43,39,1,1,0,0,4,0,0,1,0,0,1,0,0,0,0,1
23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,691,1,37,42,36,1,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0
72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,65,0,30,1089,865,0,0,0,0,22,0,0,1,0,0,1,0,1,0,0,0
34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,653,1,38,162,121,1,1,0,0,7,0,0,0,1,0,1,0,0,1,0,0
70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,508,1,63,1272,1158,0,0,0,0,17,0,0,1,0,0,0,1,0,0,0,1
63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,604,1,32,1173,1028,0,0,0,0,18,0,0,1,0,0,1,0,0,1,0,0
83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,9,0,40,816,801,1,1,0,0,21,0,0,0,1,0,1,0,0,1,0,0
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,455,1,46,74,71,2,1,0,0,6,0,0,1,0,0,0,1,0,0,1,0
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,502,1,60,134,122,1,1,0,0,7,0,0,1,0,0,1,0,0,0,1,0
51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,356,0,74,157,151,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,1
56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,284,0,38,561,512,1,1,0,0,16,0,0,1,0,0,1,0,0,1,0,0
80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,48,0,63,1336,1228,0,0,0,0,18,0,0,1,0,0,0,1,0,0,0,1
72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,685,1,38,2092,2092,0,0,0,0,22,0,0,0,0,1,1,0,0,1,0,0
61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,218,0,50,463,450,0,0,0,0,15,0,0,0,0,1,0,1,0,0,1,0
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,57,0,64,1130,1098,0,0,0,0,16,0,0,0,0,1,0,1,0,0,0,1
29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,163,0,38,20,19,1,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0
46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,615,1,58,377,350,1,1,1,1,13,0,0,1,0,0,0,1,0,0,1,0
96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,432,1,24,1544,1527,0,0,1,1,27,0,0,1,0,0,0,1,1,0,0,0
56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,53,0,64,138,122,2,1,0,0,7,0,0,0,0,1,0,1,0,0,0,1
70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,361,0,49,1012,923,1,1,0,0,23,0,0,0,1,0,1,0,0,0,1,0
71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,355,0,52,1766,1606,0,0,3,1,14,0,0,0,0,1,0,1,0,0,1,0
44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,12,0,36,45,44,2,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0
40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,419,1,62,161,118,2,1,0,0,7,0,0,1,0,0,0,1,0,0,0,1
48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,175,0,48,144,120,1,1,0,0,7,0,0,1,0,0,0,1,0,0,1,0
74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,309,0,67,1734,1685,0,0,0,0,25,0,0,1,0,0,1,0,0,0,0,1
64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,250,0,42,823,730,1,1,0,0,20,0,0,1,0,0,1,0,0,1,0,0
77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,121,0,51,1138,1117,1,1,0,0,26,0,0,1,0,0,1,0,0,0,1,0
72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,487,1,65,1429,1376,0,0,1,1,20,0,0,1,0,0,0,1,0,0,0,1
85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,157,0,36,1371,1358,0,0,2,1,20,0,0,0,1,0,1,0,0,1,0,0
55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,500,1,48,982,956,1,1,1,1,14,0,0,1,0,0,0,1,0,0,1,0
39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,96,0,31,44,32,1,1,1,1,4,0,0,1,0,0,0,1,0,1,0,0
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,544,1,43,318,303,2,1,0,0,12,0,0,1,0,0,1,0,0,1,0,0
40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,448,1,39,434,384,1,1,0,0,14,0,0,1,0,0,1,0,0,1,0,0
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,234,0,43,198,180,2,1,0,0,9,1,0,0,0,0,1,0,0,1,0,0
4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,267,0,45,359,38,1,1,0,0,25,0,0,1,0,0,1,0,0,1,0,0
32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,696,1,51,576,523,0,0,0,0,16,1,0,0,0,0,1,0,0,0,1,0
38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,282,0,46,88,78,2,1,0,0,7,0,0,0,0,1,0,1,0,0,1,0
36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,80,0,35,63,50,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,571,1,30,27,18,1,1,1,1,3,0,0,0,1,0,0,1,1,0,0,0
24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,487,1,30,193,149,1,1,0,0,8,0,0,1,0,0,1,0,1,0,0,0
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,649,1,40,101,90,1,1,0,0,6,0,0,0,0,1,0,1,0,1,0,0
94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,137,0,63,2211,2068,0,0,2,1,21,0,0,1,0,0,1,0,0,0,0,1
58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,384,1,52,140,118,1,1,0,0,7,0,0,0,1,0,1,0,0,0,1,0
53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,502,1,39,415,388,2,1,0,0,14,0,0,1,0,0,0,1,0,1,0,0
21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,552,1,57,22,19,1,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0
57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,508,1,36,263,221,2,1,0,0,10,0,0,1,0,0,1,0,0,1,0,0
51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,372,1,23,393,276,0,0,0,0,11,0,0,1,0,0,1,0,1,0,0,0
23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,251,0,28,147,118,1,1,0,0,7,0,0,1,0,0,1,0,1,0,0,0
58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,77,0,58,443,392,1,1,0,0,14,0,0,1,0,0,1,0,0,0,1,0
72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,195,0,51,1958,1903,0,0,1,1,18,0,0,0,0,1,0,1,0,0,1,0
39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,458,1,43,174,153,1,1,0,0,8,0,0,0,1,0,1,0,0,1,0,0
91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,255,0,67,2217,2169,0,0,1,1,27,0,0,0,1,0,0,1,0,0,0,1
94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,87,0,56,1691,1675,1,1,2,1,15,0,0,1,0,0,0,1,0,0,1,0
13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,438,1,54,25,20,2,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0
96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,37,0,34,809,747,0,0,3,1,21,1,0,0,0,0,1,0,0,1,0,0
79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,669,1,39,895,851,0,0,1,1,15,0,0,1,0,0,1,0,0,1,0,0
56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,551,1,39,484,453,1,1,0,0,15,0,0,0,0,1,1,0,0,1,0,0
32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,529,1,41,413,390,1,1,1,1,14,0,0,0,0,1,1,0,0,1,0,0
67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,178,0,34,331,264,1,1,0,0,11,1,0,0,0,0,0,1,0,1,0,0
24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,478,1,44,25,22,1,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0
28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,187,0,47,13,13,1,1,0,0,3,0,0,0,0,1,0,1,0,0,1,0
22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,661,1,44,115,93,1,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0
33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,17,0,48,16,16,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,284,0,42,92,84,2,1,0,0,6,0,0,0,1,0,0,1,0,1,0,0
30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,234,0,37,52,50,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,580,1,44,1464,1384,1,1,0,0,20,0,0,1,0,0,1,0,0,1,0,0
41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,501,1,50,441,350,1,1,1,1,13,0,0,1,0,0,0,1,0,0,1,0
68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,285,0,55,283,263,1,1,0,0,11,0,0,0,0,1,0,1,0,0,1,0
65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,119,0,48,747,712,1,1,0,0,20,0,0,0,0,1,1,0,0,0,1,0
71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,405,1,56,1870,1784,0,0,0,0,16,0,0,1,0,0,0,1,0,0,1,0
39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,500,1,28,165,153,1,1,0,0,8,0,0,1,0,0,0,1,1,0,0,0
96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,327,0,37,1941,1920,0,0,3,1,23,0,0,1,0,0,1,0,0,1,0,0
34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,518,1,33,839,809,0,0,0,0,21,0,1,0,0,0,1,0,0,1,0,0
68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,691,1,56,1655,1614,0,0,0,0,24,0,0,1,0,0,0,1,0,0,1,0
37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,457,1,39,23,17,2,1,0,0,3,1,0,0,0,0,1,0,0,1,0,0
36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,485,1,31,66,56,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0
27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,440,1,47,37,34,2,1,0,0,5,0,0,1,0,0,1,0,0,0,1,0
22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,91,0,63,21,19,2,1,0,0,4,0,0,1,0,0,0,1,0,0,0,1
30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,642,1,42,22,16,3,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,137,0,36,78,65,1,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0
43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,450,1,32,79,64,1,1,0,0,5,0,0,0,1,0,1,0,0,1,0,0
48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,159,0,58,265,260,2,1,0,0,11,0,0,1,0,0,1,0,0,0,1,0
77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,144,0,62,1175,1164,1,1,0,0,17,0,0,0,1,0,1,0,0,0,0,1
71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,498,1,49,1305,1101,1,1,0,0,26,0,0,0,0,1,1,0,0,0,1,0
32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,126,0,35,46,43,1,1,0,0,6,0,0,0,1,0,1,0,0,1,0,0
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,474,1,49,25,17,2,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0
23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,255,0,61,46,34,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,1
49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,660,1,65,874,832,1,1,1,1,22,0,0,0,1,0,1,0,0,0,0,1
7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,697,1,29,100,66,1,1,0,0,6,1,0,0,0,0,1,0,1,0,0,0
68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,476,1,67,930,894,1,1,1,1,23,0,0,0,0,1,0,1,0,0,0,1
67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,215,0,59,868,725,1,1,0,0,20,0,0,1,0,0,1,0,0,0,1,0
17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,229,0,38,45,44,1,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0
55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,426,1,39,1260,1028,1,1,0,0,25,0,0,1,0,0,1,0,0,1,0,0
40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,274,0,30,414,269,1,1,1,1,11,0,0,1,0,0,1,0,1,0,0,0
60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,206,0,64,392,354,1,1,0,0,13,0,0,1,0,0,1,0,0,0,0,1
75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,633,1,37,1109,1048,2,1,0,0,25,0,0,1,0,0,1,0,0,1,0,0
60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,393,1,63,639,615,1,1,0,0,18,0,0,1,0,0,0,1,0,0,0,1
38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,458,1,30,79,67,1,1,0,0,5,0,0,1,0,0,1,0,1,0,0,0
61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,506,1,32,1665,1587,0,0,1,1,23,0,0,1,0,0,1,0,0,1,0,0
49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,423,1,23,692,543,0,0,0,0,17,0,0,1,0,0,0,1,1,0,0,0
83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,642,1,44,1392,1290,3,1,0,0,19,0,0,1,0,0,0,1,0,1,0,0
29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,212,0,33,44,42,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,210,0,35,50,47,1,1,0,0,5,0,0,0,1,0,1,0,0,1,0,0
37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,656,1,43,467,351,1,1,0,0,13,0,0,1,0,0,1,0,0,1,0,0
43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,211,0,44,223,180,1,1,0,0,9,0,0,1,0,0,0,1,0,1,0,0
53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,20,0,55,158,151,1,1,0,0,8,0,0,1,0,0,1,0,0,0,1,0
65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,291,0,41,1211,1177,0,0,2,1,27,0,0,1,0,0,1,0,0,1,0,0
76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,681,1,44,1575,1517,1,1,0,0,12,0,0,1,0,0,0,1,0,1,0,0
81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,184,0,67,1208,1182,0,0,0,0,21,1,0,0,0,0,1,0,0,0,0,1
32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,477,1,63,43,38,2,1,0,0,4,0,0,1,0,0,1,0,0,0,0,1
55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,280,0,39,527,432,2,1,1,1,15,0,0,1,0,0,0,1,0,1,0,0
76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,7,0,55,932,897,1,1,0,0,13,0,0,1,0,0,0,1,0,0,1,0
36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,27,0,59,71,67,2,1,0,0,6,0,0,0,1,0,0,1,0,0,1,0
48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,3,0,61,54,39,2,1,0,0,4,0,0,1,0,0,1,0,0,0,0,1
23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,467,1,49,129,90,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0
