Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,DaysSinceEnrolled,YearsSinceEnrolled,Age,AgeGroup,MntTotal,MntRegularProds,Children,HasChildren,AcceptedCmpTotal,HasAcceptedCmp,NumTotalPurchases
Graduation,Single,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,494,1,38,31-45,137,119,0,0,0,0,7
PhD,Partner,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,550,1,49,46-60,21,19,2,1,0,0,3
2n Cycle,Single,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,7,0,37,31-45,70,47,1,1,0,0,5
2n Cycle,Partner,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,161,0,42,31-45,909,724,1,1,0,0,20
Graduation,Single,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,617,1,58,46-60,1676,1649,0,0,4,1,22
Master,Single,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,271,0,71,61+,1735,1702,0,0,1,1,25
Graduation,Single,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,537,1,55,46-60,1191,1169,2,1,0,0,27
Master,Partner,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,297,0,37,31-45,24,19,1,1,0,0,4
PhD,Partner,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,583,1,45,31-45,1182,1148,1,1,2,1,17
Graduation,Partner,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,371,1,44,31-45,1280,1253,0,0,0,0,13
Graduation,Single,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,593,1,57,46-60,1336,1228,0,0,0,0,18
Master,Partner,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,377,1,49,46-60,749,658,2,1,0,0,19
PhD,Partner,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,221,0,40,31-45,91,90,2,1,0,0,6
PhD,Partner,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,274,0,67,61+,414,345,1,1,0,0,13
Master,Partner,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,173,0,32,31-45,44,36,1,1,0,0,6
Master,Partner,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,89,0,46,46-60,63,45,2,1,0,0,6
Graduation,Partner,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,447,1,63,61+,901,801,1,1,0,0,21
2n Cycle,Partner,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,661,1,39,31-45,38,35,2,1,0,0,4
PhD,Single,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,476,1,58,46-60,455,447,1,1,0,0,15
PhD,Single,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,587,1,65,61+,775,775,1,1,0,0,21
Master,Partner,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,98,0,55,46-60,15,14,1,1,0,0,3
Graduation,Partner,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,302,0,41,31-45,38,34,1,1,0,0,5
PhD,Partner,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,143,0,30,18-30,1512,1400,0,0,3,1,21
Graduation,Partner,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,531,1,64,61+,43,39,1,1,0,0,4
Graduation,Single,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,691,1,37,31-45,42,36,1,1,0,0,4
Graduation,Partner,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,65,0,30,18-30,1089,865,0,0,0,0,22
Master,Partner,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,653,1,38,31-45,162,121,1,1,0,0,7
Graduation,Single,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,508,1,63,61+,1272,1158,0,0,0,0,17
Graduation,Partner,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,604,1,32,31-45,1173,1028,0,0,0,0,18
Master,Partner,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,9,0,40,31-45,816,801,1,1,0,0,21
Graduation,Single,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,455,1,46,46-60,74,71,2,1,0,0,6
Graduation,Partner,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,502,1,60,46-60,134,122,1,1,0,0,7
PhD,Single,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,356,0,74,61+,157,151,0,0,0,0,8
Graduation,Partner,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,284,0,38,31-45,561,512,1,1,0,0,16
Graduation,Single,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,48,0,63,61+,1336,1228,0,0,0,0,18
PhD,Partner,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,685,1,38,31-45,2092,2092,0,0,0,0,22
PhD,Single,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,218,0,50,46-60,463,450,0,0,0,0,15
PhD,Single,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,57,0,64,61+,1130,1098,0,0,0,0,16
Graduation,Partner,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,163,0,38,31-45,20,19,1,1,0,0,4
Graduation,Single,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,615,1,58,46-60,377,350,1,1,1,1,13
Graduation,Single,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,432,1,24,18-30,1544,1527,0,0,1,1,27
PhD,Single,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,53,0,64,61+,138,122,2,1,0,0,7
Master,Partner,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,361,0,49,46-60,1012,923,1,1,0,0,23
PhD,Single,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,355,0,52,46-60,1766,1606,0,0,3,1,14
Graduation,Partner,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,12,0,36,31-45,45,44,2,1,0,0,6
Graduation,Single,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,419,1,62,61+,161,118,2,1,0,0,7
Graduation,Single,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,175,0,48,46-60,144,120,1,1,0,0,7
Graduation,Partner,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,309,0,67,61+,1734,1685,0,0,0,0,25
Graduation,Partner,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,250,0,42,31-45,823,730,1,1,0,0,20
Graduation,Partner,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,121,0,51,46-60,1138,1117,1,1,0,0,26
Graduation,Single,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,487,1,65,61+,1429,1376,0,0,1,1,20
Master,Partner,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,157,0,36,31-45,1371,1358,0,0,2,1,20
Graduation,Single,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,500,1,48,46-60,982,956,1,1,1,1,14
Graduation,Single,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,96,0,31,31-45,44,32,1,1,1,1,4
Graduation,Partner,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,544,1,43,31-45,318,303,2,1,0,0,12
Graduation,Partner,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,448,1,39,31-45,434,384,1,1,0,0,14
2n Cycle,Partner,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,234,0,43,31-45,198,180,2,1,0,0,9
Graduation,Partner,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,267,0,45,31-45,359,38,1,1,0,0,25
2n Cycle,Partner,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,696,1,51,46-60,576,523,0,0,0,0,16
PhD,Single,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,282,0,46,46-60,88,78,2,1,0,0,7
Graduation,Partner,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,80,0,35,31-45,63,50,1,1,0,0,5
Master,Single,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,571,1,30,18-30,27,18,1,1,1,1,3
Graduation,Partner,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,487,1,30,18-30,193,149,1,1,0,0,8
PhD,Single,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,649,1,40,31-45,101,90,1,1,0,0,6
Graduation,Partner,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,137,0,63,61+,2211,2068,0,0,2,1,21
Master,Partner,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,384,1,52,46-60,140,118,1,1,0,0,7
Graduation,Single,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,502,1,39,31-45,415,388,2,1,0,0,14
Graduation,Partner,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,552,1,57,46-60,22,19,1,1,0,0,3
Graduation,Partner,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,508,1,36,31-45,263,221,2,1,0,0,10
Graduation,Partner,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,372,1,23,18-30,393,276,0,0,0,0,11
Graduation,Partner,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,251,0,28,18-30,147,118,1,1,0,0,7
Graduation,Partner,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,77,0,58,46-60,443,392,1,1,0,0,14
PhD,Single,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,195,0,51,46-60,1958,1903,0,0,1,1,18
Master,Partner,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,458,1,43,31-45,174,153,1,1,0,0,8
Master,Single,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,255,0,67,61+,2217,2169,0,0,1,1,27
Graduation,Single,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,87,0,56,46-60,1691,1675,1,1,2,1,15
Graduation,Partner,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,438,1,54,46-60,25,20,2,1,0,0,4
2n Cycle,Partner,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,37,0,34,31-45,809,747,0,0,3,1,21
Graduation,Partner,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,669,1,39,31-45,895,851,0,0,1,1,15
PhD,Partner,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,551,1,39,31-45,484,453,1,1,0,0,15
PhD,Partner,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,529,1,41,31-45,413,390,1,1,1,1,14
2n Cycle,Single,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,178,0,34,31-45,331,264,1,1,0,0,11
Graduation,Single,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,478,1,44,31-45,25,22,1,1,0,0,4
PhD,Single,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,187,0,47,46-60,13,13,1,1,0,0,3
Graduation,Partner,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,661,1,44,31-45,115,93,1,1,0,0,7
Graduation,Single,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,17,0,48,46-60,16,16,0,0,0,0,3
Master,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,284,0,42,31-45,92,84,2,1,0,0,6
Graduation,Partner,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,234,0,37,31-45,52,50,1,1,0,0,5
Graduation,Partner,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,580,1,44,31-45,1464,1384,1,1,0,0,20
Graduation,Single,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,501,1,50,46-60,441,350,1,1,1,1,13
PhD,Single,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,285,0,55,46-60,283,263,1,1,0,0,11
PhD,Partner,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,119,0,48,46-60,747,712,1,1,0,0,20
Graduation,Single,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,405,1,56,46-60,1870,1784,0,0,0,0,16
Graduation,Single,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,500,1,28,18-30,165,153,1,1,0,0,8
Graduation,Partner,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,327,0,37,31-45,1941,1920,0,0,3,1,23
Basic,Partner,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,518,1,33,31-45,839,809,0,0,0,0,21
Graduation,Single,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,691,1,56,46-60,1655,1614,0,0,0,0,24
2n Cycle,Partner,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,457,1,39,31-45,23,17,2,1,0,0,3
Graduation,Partner,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,485,1,31,31-45,66,56,0,0,0,0,5
Graduation,Partner,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,440,1,47,46-60,37,34,2,1,0,0,5
Graduation,Single,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,91,0,63,61+,21,19,2,1,0,0,4
Graduation,Partner,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,642,1,42,31-45,22,16,3,1,0,0,3
Graduation,Partner,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,137,0,36,31-45,78,65,1,1,0,0,6
Master,Partner,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,450,1,32,31-45,79,64,1,1,0,0,5
Graduation,Partner,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,159,0,58,46-60,265,260,2,1,0,0,11
Master,Partner,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,144,0,62,61+,1175,1164,1,1,0,0,17
PhD,Partner,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,498,1,49,46-60,1305,1101,1,1,0,0,26
Master,Partner,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,126,0,35,31-45,46,43,1,1,0,0,6
Graduation,Partner,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,474,1,49,46-60,25,17,2,1,0,0,3
Graduation,Single,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,255,0,61,61+,46,34,0,0,0,0,4
Master,Partner,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,660,1,65,61+,874,832,1,1,1,1,22
2n Cycle,Partner,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,697,1,29,18-30,100,66,1,1,0,0,6
PhD,Single,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,476,1,67,61+,930,894,1,1,1,1,23
Graduation,Partner,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,215,0,59,46-60,868,725,1,1,0,0,20
Graduation,Partner,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,229,0,38,31-45,45,44,1,1,0,0,6
Graduation,Partner,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,426,1,39,31-45,1260,1028,1,1,0,0,25
Graduation,Partner,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,274,0,30,18-30,414,269,1,1,1,1,11
Graduation,Partner,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,206,0,64,61+,392,354,1,1,0,0,13
Graduation,Partner,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,633,1,37,31-45,1109,1048,2,1,0,0,25
Graduation,Single,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,393,1,63,61+,639,615,1,1,0,0,18
Graduation,Partner,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,458,1,30,18-30,79,67,1,1,0,0,5
Graduation,Partner,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,506,1,32,31-45,1665,1587,0,0,1,1,23
Graduation,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,423,1,23,18-30,692,543,0,0,0,0,17
Graduation,Single,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,642,1,44,31-45,1392,1290,3,1,0,0,19
Graduation,Partner,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,212,0,33,31-45,44,42,1,1,0,0,5
Master,Partner,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,210,0,35,31-45,50,47,1,1,0,0,5
Graduation,Partner,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,656,1,43,31-45,467,351,1,1,0,0,13
Graduation,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,211,0,44,31-45,223,180,1,1,0,0,9
Graduation,Partner,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,20,0,55,46-60,158,151,1,1,0,0,8
Graduation,Partner,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,291,0,41,31-45,1211,1177,0,0,2,1,27
Graduation,Single,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,681,1,44,31-45,1575,1517,1,1,0,0,12
2n Cycle,Partner,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,184,0,67,61+,1208,1182,0,0,0,0,21
Graduation,Partner,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,477,1,63,61+,43,38,2,1,0,0,4
Graduation,Single,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,280,0,39,31-45,527,432,2,1,1,1,15
Graduation,Single,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,7,0,55,46-60,932,897,1,1,0,0,13
Master,Single,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,27,0,59,46-60,71,67,2,1,0,0,6
Graduation,Partner,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,3,0,61,61+,54,39,2,1,0,0,4
Graduation,Single,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,467,1,49,46-60,129,90,0,0,0,0,6
Graduation,Single,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,631,1,41,31-45,1615,1584,1,1,0,0,24
PhD,Single,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,343,0,38,31-45,1034,901,1,1,0,0,23
Graduation,Partner,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,540,1,64,61+,1088,892,1,1,0,0,23
Graduation,Partner,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,184,0,45,31-45,137,123,1,1,0,0,7
PhD,Partner,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,247,0,32,31-45,1244,1114,0,0,0,0,16
Graduation,Partner,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,533,1,36,31-45,41,41,2,1,0,0,5
Graduation,Partner,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,686,1,40,31-45,1174,1163,1,1,0,0,27
Graduation,Single,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,539,1,63,61+,993,886,1,1,0,0,13
Graduation,Partner,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,296,0,66,61+,100,93,0,0,0,0,6
PhD,Partner,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,608,1,62,61+,1680,1664,1,1,0,0,15
Graduation,Partner,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,85,0,30,18-30,98,70,1,1,0,0,7
Graduation,Partner,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,253,0,35,31-45,48,37,1,1,0,0,4
Graduation,Partner,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,328,0,65,61+,519,495,1,1,0,0,16
Graduation,Partner,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,186,0,58,46-60,715,682,1,1,0,0,19
Graduation,Partner,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,287,0,45,31-45,37,28,1,1,0,0,4
PhD,Single,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,535,1,27,18-30,653,618,0,0,0,0,18
Graduation,Partner,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,357,0,31,31-45,1455,1362,0,0,0,0,20
Graduation,Single,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,142,0,44,31-45,602,548,1,1,0,0,17
Master,Partner,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,359,0,37,31-45,26,18,1,1,0,0,4
Basic,Single,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,94,0,54,46-60,102,71,0,0,0,0,6
Graduation,Partner,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,672,1,41,31-45,176,127,1,1,0,0,7
Graduation,Partner,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,599,1,54,46-60,433,341,1,1,0,0,13
Graduation,Partner,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,532,1,26,18-30,1366,1277,0,0,0,0,29
Graduation,Partner,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,498,1,45,31-45,1001,964,1,1,0,0,24
2n Cycle,Partner,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,561,1,22,18-30,961,912,0,0,0,0,17
Graduation,Partner,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,90,0,55,46-60,1518,1475,1,1,1,1,22
Graduation,Single,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,268,0,34,31-45,56,44,1,1,0,0,6
Master,Partner,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,235,0,43,31-45,22,18,1,1,0,0,3
Master,Single,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,302,0,40,31-45,400,389,2,1,0,0,14
Basic,Partner,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,251,0,45,31-45,26,21,0,0,0,0,3
Graduation,Partner,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,58,0,38,31-45,350,308,1,1,0,0,12
Graduation,Single,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,557,1,21,18-30,1216,971,0,0,2,1,21
Master,Partner,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,660,1,65,61+,874,832,1,1,1,1,22
PhD,Partner,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,404,1,64,61+,40,39,2,1,0,0,4
